TransactionId,CustomerId,TransactionDate
3577,1,2014-10-21
3578,3,2014-10-21
3579,1,2014-10-22
3580,3,2014-10-22
3581,4,2014-10-23
3582,3,2014-10-23
3583,2,2014-10-25
3584,5,2014-10-25
3585,5,2014-10-26
3586,6,2014-10-26
3587,6,2014-10-27
3588,5,2014-10-27
3589,7,2014-10-27
3590,1,2014-10-27
3591,2,2014-10-27
3592,2,2014-10-27
3593,5,2014-10-28
3594,4,2014-10-29
3595,1,2014-10-30
3596,1,2014-10-30
3597,1,2014-10-31
3598,7,2014-10-31
3599,3,2014-11-01
3600,3,2014-11-01
3601,3,2014-11-02
3602,2,2014-11-02
3603,2,2014-11-02
3604,3,2014-11-02
3605,6,2014-11-02
3606,3,2014-11-02
3607,7,2014-11-03
3608,6,2014-11-03
3609,2,2014-11-05
3610,5,2014-11-05
3611,6,2014-11-05
3612,6,2014-11-06
3613,2,2014-11-06
3614,2,2014-11-06
3615,5,2014-11-07
3616,1,2014-11-07
3617,4,2014-11-08
3618,3,2014-11-08
3619,2,2014-11-08
3620,7,2014-11-08
3621,7,2014-11-08
3622,6,2014-11-08
3623,2,2014-11-08
3624,1,2014-11-08
3625,7,2014-11-09
3626,1,2014-11-09
3627,7,2014-11-09
3628,2,2014-11-10
3629,5,2014-11-11
3630,5,2014-11-12
3631,6,2014-11-12
3632,1,2014-11-13
3633,1,2014-11-14
3634,1,2014-11-14
3635,1,2014-11-15
3636,5,2014-11-15
3637,4,2014-11-15
3638,1,2014-11-17
3639,3,2014-11-17
3640,4,2014-11-18
3641,1,2014-11-19
3642,6,2014-11-19
3643,7,2014-11-19
3644,3,2014-11-19
3645,7,2014-11-19
3646,1,2014-11-19
3647,1,2014-11-20
3648,7,2014-11-20
3649,7,2014-11-21
3650,5,2014-11-21
3651,6,2014-11-22
3652,3,2014-11-22
3653,4,2014-11-23
3654,6,2014-11-23
3655,4,2014-11-24
3656,7,2014-11-25
3657,6,2014-11-27
3658,5,2014-11-27
3659,2,2014-11-28
3660,6,2014-11-28
3661,4,2014-11-28
3662,4,2014-11-28
3663,3,2014-11-29
3664,2,2014-12-01
3665,5,2014-12-01
3666,3,2014-12-01
3667,2,2014-12-02
3668,6,2014-12-03
3669,2,2014-12-03
3670,4,2014-12-04
3671,1,2014-12-04
3672,5,2014-12-04
3673,2,2014-12-05
3674,7,2014-12-05
3675,5,2014-12-06
3676,4,2014-12-06
3677,3,2014-12-08
3678,5,2014-12-08
3679,7,2014-12-11
3680,2,2014-12-12
3681,3,2014-12-12
3682,7,2014-12-12
3683,5,2014-12-13
3684,2,2014-12-13
3685,1,2014-12-13
3686,7,2014-12-13
3687,5,2014-12-13
3688,5,2014-12-13
3689,7,2014-12-14
3690,5,2014-12-14
3691,4,2014-12-15
3692,4,2014-12-15
3693,6,2014-12-16
3694,2,2014-12-16
3695,2,2014-12-17
3696,6,2014-12-18
3697,4,2014-12-19
3698,2,2014-12-19
3699,5,2014-12-19
3700,1,2014-12-20
3701,3,2014-12-20
3702,7,2014-12-20
3703,6,2014-12-20
3704,1,2014-12-21
3705,5,2014-12-21
3706,3,2014-12-21
3707,1,2014-12-21
3708,7,2014-12-22
3709,4,2014-12-22
3710,2,2014-12-24
3711,4,2014-12-24
3712,5,2014-12-24
3713,7,2014-12-24
3714,6,2014-12-24
3715,7,2014-12-25
3716,1,2014-12-25
3717,4,2014-12-26
3718,4,2014-12-26
3719,5,2014-12-28
3720,1,2014-12-28
3721,5,2014-12-29
3722,4,2014-12-29
3723,4,2014-12-30
3724,1,2014-12-30
3725,4,2014-12-30
3726,6,2014-12-31
3727,5,2014-12-31
3728,4,2014-12-31
3729,4,2015-01-01
3730,2,2015-01-01
3731,5,2015-01-02
3732,2,2015-01-02
3733,7,2015-01-04
3734,6,2015-01-04
3735,2,2015-01-04
3736,7,2015-01-05
3737,2,2015-01-05
3738,7,2015-01-06
3739,5,2015-01-06
3740,7,2015-01-06
3741,7,2015-01-08
3742,3,2015-01-08
3743,7,2015-01-08
3744,2,2015-01-08
3745,3,2015-01-09
3746,2,2015-01-09
3747,2,2015-01-10
3748,6,2015-01-10
3749,3,2015-01-10
3750,1,2015-01-10
3751,5,2015-01-10
3752,3,2015-01-12
3753,4,2015-01-13
3754,4,2015-01-13
3755,3,2015-01-13
3756,7,2015-01-13
3757,5,2015-01-14
3758,4,2015-01-15
3759,7,2015-01-15
3760,2,2015-01-16
3761,7,2015-01-16
3762,4,2015-01-16
3763,2,2015-01-16
3764,3,2015-01-18
3765,1,2015-01-18
3766,3,2015-01-20
3767,4,2015-01-20
3768,7,2015-01-20
3769,2,2015-01-21
3770,7,2015-01-21
3771,5,2015-01-22
3772,3,2015-01-22
3773,3,2015-01-22
3774,7,2015-01-22
3775,6,2015-01-23
3776,3,2015-01-23
3777,4,2015-01-24
3778,4,2015-01-24
3779,1,2015-01-25
3780,4,2015-01-25
3781,4,2015-01-25
3782,6,2015-01-26
3783,5,2015-01-26
3784,5,2015-01-26
3785,3,2015-01-28
3786,2,2015-01-28
3787,7,2015-01-29
3788,5,2015-01-29
3789,5,2015-01-29
3790,1,2015-01-29
3791,1,2015-01-29
3792,3,2015-01-30
3793,6,2015-01-31
3794,2,2015-01-31
3795,5,2015-02-01
3796,1,2015-02-01
3797,2,2015-02-02
3798,1,2015-02-03
3799,7,2015-02-03
3800,2,2015-02-03
3801,3,2015-02-04
3802,2,2015-02-04
3803,2,2015-02-05
3804,6,2015-02-05
3805,1,2015-02-05
3806,2,2015-02-05
3807,5,2015-02-06
3808,2,2015-02-07
3809,3,2015-02-07
3810,6,2015-02-07
3811,2,2015-02-08
3812,4,2015-02-09
3813,1,2015-02-10
3814,3,2015-02-12
3815,3,2015-02-12
3816,3,2015-02-14
3817,3,2015-02-14
3818,4,2015-02-15
3819,5,2015-02-15
3820,6,2015-02-15
3821,2,2015-02-16
3822,7,2015-02-16
3823,1,2015-02-16
3824,3,2015-02-16
3825,2,2015-02-17
3826,2,2015-02-17
3827,3,2015-02-18
3828,6,2015-02-18
3829,4,2015-02-18
3830,7,2015-02-18
3831,4,2015-02-18
3832,1,2015-02-19
3833,6,2015-02-20
3834,1,2015-02-20
3835,1,2015-02-20
3836,2,2015-02-20
3837,2,2015-02-21
3838,2,2015-02-21
3839,3,2015-02-22
3840,7,2015-02-22
3841,7,2015-02-22
3842,7,2015-02-23
3843,1,2015-02-23
3844,3,2015-02-23
3845,1,2015-02-23
3846,6,2015-02-25
3847,2,2015-02-25
3848,7,2015-02-26
3849,1,2015-02-26
3850,3,2015-02-26
3851,2,2015-02-27
3852,2,2015-02-27
3853,5,2015-03-01
3854,7,2015-03-01
3855,2,2015-03-02
3856,4,2015-03-02
3857,3,2015-03-02
3858,2,2015-03-03
3859,7,2015-03-04
3860,4,2015-03-04
3861,2,2015-03-05
3862,5,2015-03-05
3863,7,2015-03-05
3864,7,2015-03-06
3865,3,2015-03-06
3866,7,2015-03-06
3867,3,2015-03-07
3868,1,2015-03-08
3869,6,2015-03-08
3870,1,2015-03-10
3871,1,2015-03-11
3872,4,2015-03-11
3873,2,2015-03-12
3874,4,2015-03-12
3875,5,2015-03-13
3876,7,2015-03-13
3877,4,2015-03-15
3878,2,2015-03-16
3879,1,2015-03-16
3880,1,2015-03-16
3881,7,2015-03-16
3882,1,2015-03-16
3883,1,2015-03-17
3884,6,2015-03-17
3885,3,2015-03-17
3886,5,2015-03-18
3887,1,2015-03-18
3888,6,2015-03-18
3889,2,2015-03-19
3890,1,2015-03-19
3891,5,2015-03-19
3892,5,2015-03-19
3893,6,2015-03-19
3894,4,2015-03-20
3895,4,2015-03-20
3896,7,2015-03-20
3897,6,2015-03-20
3898,1,2015-03-21
3899,4,2015-03-21
3900,6,2015-03-21
3901,5,2015-03-21
3902,3,2015-03-22
3903,5,2015-03-22
3904,6,2015-03-23
3905,6,2015-03-23
3906,2,2015-03-23
3907,6,2015-03-23
3908,2,2015-03-24
3909,1,2015-03-25
3910,5,2015-03-25
3911,4,2015-03-26
3912,2,2015-03-27
3913,2,2015-03-27
3914,5,2015-03-27
3915,2,2015-03-28
3916,6,2015-03-29
3917,6,2015-03-30
3918,1,2015-03-30
3919,2,2015-03-30
3920,1,2015-03-31
3921,6,2015-03-31
3922,2,2015-03-31
3923,6,2015-03-31
3924,2,2015-04-02
3925,6,2015-04-02
3926,3,2015-04-02
3927,4,2015-04-03
3928,1,2015-04-03
3929,6,2015-04-04
3930,2,2015-04-05
3931,6,2015-04-05
3932,1,2015-04-05
3933,7,2015-04-05
3934,6,2015-04-07
3935,1,2015-04-07
3936,4,2015-04-08
3937,2,2015-04-08
3938,3,2015-04-08
3939,4,2015-04-09
3940,2,2015-04-10
3941,5,2015-04-11
3942,4,2015-04-11
3943,5,2015-04-11
3944,3,2015-04-12
3945,6,2015-04-12
3946,3,2015-04-13
3947,7,2015-04-13
3948,3,2015-04-13
3949,6,2015-04-14
3950,3,2015-04-15
3951,5,2015-04-15
3952,6,2015-04-16
3953,2,2015-04-17
3954,6,2015-04-17
3955,1,2015-04-19
3956,6,2015-04-19
3957,1,2015-04-19
3958,1,2015-04-20
3959,7,2015-04-20
3960,4,2015-04-20
3961,1,2015-04-20
3962,6,2015-04-21
3963,4,2015-04-22
3964,7,2015-04-22
3965,4,2015-04-22
3966,4,2015-04-22
3967,1,2015-04-23
3968,2,2015-04-23
3969,4,2015-04-23
3970,6,2015-04-23
3971,3,2015-04-23
3972,4,2015-04-23
3973,2,2015-04-24
3974,4,2015-04-25
3975,3,2015-04-25
3976,6,2015-04-25
3977,2,2015-04-27
3978,6,2015-04-27
3979,7,2015-04-27
3980,7,2015-04-27
3981,3,2015-04-28
3982,7,2015-04-28
3983,3,2015-04-28
3984,1,2015-04-29
3985,1,2015-04-30
3986,5,2015-04-30
3987,5,2015-04-30
3988,6,2015-05-01
3989,6,2015-05-02
3990,1,2015-05-03
3991,6,2015-05-04
3992,7,2015-05-04
3993,7,2015-05-04
3994,1,2015-05-05
3995,6,2015-05-05
3996,4,2015-05-05
3997,6,2015-05-05
3998,7,2015-05-06
3999,3,2015-05-07
4000,1,2015-05-07
4001,1,2015-05-07
4002,3,2015-05-08
4003,4,2015-05-08
4004,7,2015-05-09
4005,5,2015-05-09
4006,1,2015-05-10
4007,2,2015-05-10
4008,7,2015-05-10
4009,4,2015-05-12
4010,7,2015-05-13
4011,1,2015-05-14
4012,3,2015-05-14
4013,2,2015-05-15
4014,4,2015-05-16
4015,5,2015-05-17
4016,4,2015-05-17
4017,6,2015-05-18
4018,6,2015-05-18
4019,5,2015-05-18
4020,7,2015-05-18
4021,1,2015-05-19
4022,4,2015-05-19
4023,4,2015-05-21
4024,7,2015-05-23
4025,4,2015-05-23
4026,3,2015-05-24
4027,5,2015-05-24
4028,3,2015-05-24
4029,1,2015-05-25
4030,1,2015-05-26
4031,6,2015-05-26
4032,7,2015-05-28
4033,1,2015-05-28
4034,2,2015-05-29
4035,4,2015-05-30
4036,2,2015-05-30
4037,1,2015-05-30
4038,7,2015-05-30
4039,3,2015-05-31
4040,6,2015-05-31
4041,3,2015-05-31
4042,6,2015-05-31
4043,4,2015-05-31
4044,4,2015-06-01
4045,3,2015-06-02
4046,4,2015-06-03
4047,4,2015-06-03
4048,7,2015-06-03
4049,5,2015-06-03
4050,6,2015-06-04
4051,6,2015-06-04
4052,2,2015-06-05
4053,3,2015-06-05
4054,4,2015-06-05
4055,7,2015-06-05
4056,3,2015-06-06
4057,7,2015-06-06
4058,5,2015-06-07
4059,7,2015-06-07
4060,5,2015-06-09
4061,1,2015-06-09
4062,2,2015-06-10
4063,4,2015-06-10
4064,1,2015-06-11
4065,5,2015-06-11
4066,2,2015-06-11
4067,3,2015-06-12
4068,5,2015-06-12
4069,3,2015-06-13
4070,7,2015-06-13
4071,5,2015-06-13
4072,4,2015-06-14
4073,7,2015-06-14
4074,5,2015-06-14
4075,1,2015-06-15
4076,1,2015-06-16
4077,3,2015-06-16
4078,2,2015-06-17
4079,4,2015-06-17
4080,3,2015-06-17
4081,3,2015-06-18
4082,5,2015-06-18
4083,2,2015-06-19
4084,2,2015-06-20
4085,6,2015-06-20
4086,2,2015-06-21
4087,3,2015-06-21
4088,7,2015-06-22
4089,7,2015-06-23
4090,2,2015-06-23
4091,2,2015-06-23
4092,2,2015-06-23
4093,7,2015-06-24
4094,1,2015-06-24
4095,5,2015-06-24
4096,7,2015-06-24
4097,5,2015-06-25
4098,4,2015-06-26
4099,6,2015-06-26
4100,6,2015-06-26
4101,1,2015-06-27
4102,6,2015-06-29
4103,5,2015-06-29
4104,1,2015-06-29
4105,7,2015-06-29
4106,5,2015-06-30
4107,5,2015-06-30
4108,2,2015-07-01
4109,1,2015-07-01
4110,7,2015-07-02
4111,6,2015-07-02
4112,7,2015-07-02
4113,1,2015-07-02
4114,2,2015-07-03
4115,3,2015-07-05
4116,1,2015-07-05
4117,3,2015-07-07
4118,7,2015-07-07
4119,4,2015-07-07
4120,4,2015-07-07
4121,7,2015-07-07
4122,2,2015-07-07
4123,5,2015-07-09
4124,6,2015-07-10
4125,3,2015-07-10
4126,7,2015-07-11
4127,7,2015-07-11
4128,5,2015-07-12
4129,6,2015-07-12
4130,2,2015-07-13
4131,2,2015-07-13
4132,7,2015-07-14
4133,5,2015-07-15
4134,6,2015-07-15
4135,2,2015-07-15
4136,1,2015-07-15
4137,5,2015-07-15
4138,6,2015-07-15
4139,4,2015-07-15
4140,2,2015-07-16
4141,2,2015-07-16
4142,5,2015-07-16
4143,5,2015-07-16
4144,3,2015-07-17
4145,6,2015-07-17
4146,6,2015-07-18
4147,6,2015-07-18
4148,5,2015-07-19
4149,1,2015-07-19
4150,7,2015-07-20
4151,5,2015-07-20
4152,6,2015-07-20
4153,7,2015-07-21
4154,7,2015-07-22
4155,6,2015-07-22
4156,1,2015-07-22
4157,4,2015-07-22
4158,1,2015-07-23
4159,1,2015-07-23
4160,6,2015-07-24
4161,6,2015-07-24
4162,3,2015-07-24
4163,2,2015-07-24
4164,4,2015-07-25
4165,6,2015-07-25
4166,5,2015-07-25
4167,7,2015-07-26
4168,5,2015-07-28
4169,7,2015-07-28
4170,7,2015-07-28
4171,3,2015-07-28
4172,2,2015-07-30
4173,4,2015-07-30
4174,2,2015-07-30
4175,2,2015-07-31
4176,7,2015-07-31
4177,7,2015-08-01
4178,3,2015-08-02
4179,4,2015-08-02
4180,2,2015-08-02
4181,6,2015-08-03
4182,4,2015-08-03
4183,3,2015-08-03
4184,6,2015-08-04
4185,4,2015-08-04
4186,3,2015-08-05
4187,4,2015-08-06
4188,5,2015-08-06
4189,5,2015-08-07
4190,1,2015-08-07
4191,3,2015-08-08
4192,4,2015-08-08
4193,5,2015-08-08
4194,7,2015-08-09
4195,5,2015-08-09
4196,7,2015-08-09
4197,3,2015-08-10
4198,4,2015-08-11
4199,3,2015-08-11
4200,6,2015-08-11
4201,6,2015-08-11
4202,7,2015-08-12
4203,5,2015-08-12
4204,7,2015-08-12
4205,6,2015-08-13
4206,3,2015-08-13
4207,4,2015-08-14
4208,3,2015-08-14
4209,6,2015-08-14
4210,7,2015-08-14
4211,6,2015-08-15
4212,2,2015-08-15
4213,5,2015-08-17
4214,3,2015-08-18
4215,2,2015-08-18
4216,5,2015-08-20
4217,1,2015-08-20
4218,2,2015-08-21
4219,2,2015-08-22
4220,3,2015-08-22
4221,7,2015-08-22
4222,2,2015-08-23
4223,1,2015-08-23
4224,3,2015-08-23
4225,6,2015-08-24
4226,4,2015-08-24
4227,2,2015-08-25
4228,1,2015-08-25
4229,2,2015-08-25
4230,1,2015-08-25
4231,1,2015-08-25
4232,6,2015-08-26
4233,4,2015-08-26
4234,5,2015-08-27
4235,7,2015-08-27
4236,6,2015-08-28
4237,5,2015-08-28
4238,4,2015-08-28
4239,4,2015-08-28
4240,5,2015-08-30
4241,2,2015-08-31
4242,2,2015-08-31
4243,1,2015-09-01
4244,5,2015-09-01
4245,5,2015-09-04
4246,3,2015-09-05
4247,4,2015-09-06
4248,3,2015-09-06
4249,4,2015-09-06
4250,4,2015-09-07
4251,3,2015-09-07
4252,2,2015-09-07
4253,3,2015-09-08
4254,1,2015-09-08
4255,6,2015-09-09
4256,3,2015-09-09
4257,2,2015-09-10
4258,6,2015-09-11
4259,5,2015-09-11
4260,5,2015-09-12
4261,4,2015-09-12
4262,7,2015-09-12
4263,3,2015-09-13
4264,1,2015-09-13
4265,6,2015-09-14
4266,3,2015-09-14
4267,4,2015-09-14
4268,3,2015-09-14
4269,3,2015-09-15
4270,4,2015-09-16
4271,7,2015-09-16
4272,5,2015-09-16
4273,7,2015-09-16
4274,4,2015-09-17
4275,4,2015-09-19
4276,7,2015-09-19
4277,3,2015-09-19
4278,2,2015-09-19
4279,3,2015-09-21
4280,3,2015-09-22
4281,6,2015-09-23
4282,6,2015-09-25
4283,3,2015-09-25
4284,4,2015-09-25
4285,6,2015-09-26
4286,5,2015-09-27
4287,7,2015-09-28
4288,1,2015-09-28
4289,7,2015-09-29
4290,6,2015-09-29
4291,2,2015-09-29
4292,4,2015-09-30
4293,1,2015-09-30
4294,6,2015-10-01
4295,5,2015-10-01
4296,6,2015-10-01
4297,1,2015-10-02
4298,2,2015-10-02
4299,7,2015-10-02
4300,4,2015-10-04
4301,1,2015-10-04
4302,6,2015-10-05
4303,4,2015-10-05
4304,3,2015-10-05
4305,1,2015-10-05
4306,7,2015-10-05
4307,5,2015-10-06
4308,1,2015-10-06
4309,1,2015-10-06
4310,1,2015-10-07
4311,6,2015-10-07
4312,1,2015-10-08
4313,1,2015-10-10
4314,2,2015-10-11
4315,3,2015-10-11
4316,4,2015-10-11
4317,6,2015-10-12
4318,7,2015-10-13
4319,3,2015-10-14
4320,4,2015-10-14
4321,2,2015-10-15
4322,1,2015-10-15
4323,4,2015-10-15
4324,6,2015-10-15
4325,4,2015-10-16
4326,2,2015-10-17
4327,5,2015-10-17
4328,5,2015-10-17
4329,7,2015-10-18
4330,2,2015-10-18
4331,4,2015-10-18
4332,5,2015-10-19
4333,5,2015-10-19
4334,5,2015-10-20
4335,3,2015-10-21
4336,6,2015-10-21
4337,7,2015-10-21
4338,5,2015-10-23
4339,2,2015-10-23
4340,3,2015-10-24
4341,4,2015-10-24
4342,7,2015-10-24
4343,3,2015-10-24
4344,3,2015-10-25
4345,3,2015-10-26
4346,5,2015-10-27
4347,4,2015-10-28
4348,5,2015-10-28
4349,2,2015-10-28
4350,2,2015-10-29
4351,1,2015-10-30
4352,3,2015-10-31
4353,1,2015-10-31
4354,6,2015-11-01
4355,4,2015-11-02
4356,7,2015-11-02
4357,4,2015-11-02
4358,2,2015-11-03
4359,7,2015-11-03
4360,2,2015-11-03
4361,1,2015-11-04
4362,1,2015-11-05
4363,6,2015-11-05
4364,1,2015-11-06
4365,5,2015-11-06
4366,4,2015-11-08
4367,6,2015-11-08
4368,1,2015-11-09
4369,5,2015-11-09
4370,6,2015-11-10
4371,1,2015-11-10
4372,7,2015-11-10
4373,5,2015-11-11
4374,7,2015-11-11
4375,2,2015-11-12
4376,3,2015-11-13
4377,2,2015-11-13
4378,5,2015-11-14
4379,2,2015-11-15
4380,6,2015-11-15
4381,6,2015-11-17
4382,4,2015-11-18
4383,1,2015-11-19
4384,6,2015-11-19
4385,5,2015-11-20
4386,3,2015-11-20
4387,3,2015-11-20
4388,7,2015-11-20
4389,5,2015-11-21
4390,3,2015-11-21
4391,2,2015-11-21
4392,5,2015-11-22
4393,3,2015-11-22
4394,3,2015-11-22
4395,6,2015-11-23
4396,7,2015-11-23
4397,3,2015-11-24
4398,1,2015-11-24
4399,6,2015-11-24
4400,5,2015-11-24
4401,4,2015-11-25
4402,5,2015-11-26
4403,4,2015-11-28
4404,4,2015-11-29
4405,1,2015-11-29
4406,1,2015-11-29
4407,5,2015-11-30
4408,1,2015-11-30
4409,1,2015-11-30
4410,4,2015-11-30
4411,2,2015-11-30
4412,3,2015-12-01
4413,6,2015-12-01
4414,5,2015-12-02
4415,2,2015-12-02
4416,2,2015-12-02
4417,7,2015-12-02
4418,1,2015-12-02
4419,4,2015-12-02
4420,1,2015-12-02
4421,5,2015-12-03
4422,2,2015-12-03
4423,1,2015-12-04
4424,7,2015-12-04
4425,5,2015-12-05
4426,2,2015-12-06
4427,6,2015-12-06
4428,5,2015-12-08
4429,2,2015-12-08
4430,5,2015-12-09
4431,5,2015-12-09
4432,4,2015-12-09
4433,4,2015-12-11
4434,1,2015-12-13
4435,1,2015-12-13
4436,1,2015-12-13
4437,7,2015-12-14
4438,7,2015-12-15
4439,4,2015-12-16
4440,2,2015-12-17
4441,2,2015-12-17
4442,3,2015-12-18
4443,4,2015-12-18
4444,4,2015-12-20
4445,3,2015-12-20
4446,1,2015-12-21
4447,4,2015-12-21
4448,6,2015-12-21
4449,7,2015-12-21
4450,5,2015-12-22
4451,4,2015-12-22
4452,4,2015-12-23
4453,4,2015-12-23
4454,5,2015-12-23
4455,4,2015-12-25
4456,7,2015-12-25
4457,6,2015-12-26
4458,2,2015-12-26
4459,5,2015-12-26
4460,3,2015-12-27
4461,1,2015-12-28
4462,1,2015-12-28
4463,1,2015-12-29
4464,1,2015-12-29
4465,1,2015-12-31
4466,2,2015-12-31
4467,5,2015-12-31
4468,7,2015-12-31
4469,5,2015-12-31
4470,4,2015-12-31
4471,4,2016-01-01
4472,2,2016-01-02
4473,5,2016-01-02
4474,4,2016-01-02
4475,4,2016-01-03
4476,1,2016-01-03
4477,3,2016-01-03
4478,1,2016-01-04
4479,1,2016-01-05
4480,1,2016-01-05
4481,1,2016-01-06
4482,5,2016-01-06
4483,4,2016-01-06
4484,5,2016-01-06
4485,4,2016-01-07
4486,4,2016-01-07
4487,7,2016-01-08
4488,2,2016-01-08
4489,4,2016-01-09
4490,4,2016-01-09
4491,5,2016-01-09
4492,2,2016-01-10
4493,1,2016-01-10
4494,2,2016-01-10
4495,2,2016-01-11
4496,1,2016-01-11
4497,1,2016-01-12
4498,7,2016-01-13
4499,2,2016-01-13
4500,4,2016-01-13
4501,1,2016-01-13
4502,5,2016-01-13
4503,4,2016-01-13
4504,4,2016-01-13
4505,3,2016-01-14
4506,7,2016-01-14
4507,5,2016-01-15
4508,2,2016-01-15
4509,2,2016-01-16
4510,6,2016-01-16
4511,6,2016-01-17
4512,4,2016-01-17
4513,5,2016-01-17
4514,3,2016-01-17
4515,3,2016-01-18
4516,7,2016-01-18
4517,6,2016-01-19
4518,4,2016-01-19
4519,5,2016-01-20
4520,5,2016-01-20
4521,2,2016-01-21
4522,3,2016-01-21
4523,1,2016-01-21
4524,2,2016-01-22
4525,7,2016-01-23
4526,2,2016-01-23
4527,7,2016-01-23
4528,3,2016-01-24
4529,7,2016-01-24
4530,2,2016-01-25
4531,4,2016-01-25
4532,3,2016-01-25
4533,3,2016-01-25
4534,1,2016-01-26
4535,2,2016-01-28
4536,4,2016-01-29
4537,2,2016-01-29
4538,5,2016-01-29
4539,2,2016-01-30
4540,5,2016-01-30
4541,2,2016-01-31
4542,4,2016-02-01
4543,7,2016-02-02
4544,2,2016-02-03
4545,7,2016-02-03
4546,5,2016-02-03
4547,4,2016-02-03
4548,2,2016-02-04
4549,4,2016-02-04
4550,6,2016-02-04
4551,2,2016-02-04
4552,3,2016-02-05
4553,4,2016-02-05
4554,2,2016-02-05
4555,3,2016-02-06
4556,7,2016-02-08
4557,3,2016-02-08
4558,6,2016-02-08
4559,2,2016-02-08
4560,1,2016-02-09
4561,2,2016-02-09
4562,3,2016-02-09
4563,3,2016-02-09
4564,7,2016-02-10
4565,4,2016-02-10
4566,1,2016-02-10
4567,2,2016-02-10
4568,5,2016-02-10
4569,7,2016-02-11
4570,1,2016-02-11
4571,5,2016-02-12
4572,2,2016-02-12
4573,4,2016-02-12
4574,6,2016-02-13
4575,1,2016-02-14
4576,1,2016-02-14
4577,3,2016-02-15
4578,5,2016-02-16
4579,5,2016-02-17
4580,6,2016-02-17
4581,1,2016-02-17
4582,1,2016-02-18
4583,2,2016-02-18
4584,5,2016-02-18
4585,1,2016-02-18
4586,5,2016-02-18
4587,4,2016-02-19
4588,5,2016-02-19
4589,3,2016-02-19
4590,5,2016-02-19
4591,6,2016-02-20
4592,4,2016-02-20
4593,2,2016-02-20
4594,4,2016-02-20
4595,1,2016-02-20
4596,4,2016-02-21
4597,3,2016-02-24
4598,4,2016-02-24
4599,2,2016-02-24
4600,3,2016-02-24
4601,7,2016-02-25
4602,4,2016-02-25
4603,2,2016-02-25
4604,6,2016-02-26
4605,5,2016-02-26
4606,5,2016-02-28
4607,2,2016-02-28
4608,1,2016-02-28
4609,7,2016-02-29
4610,4,2016-03-02
4611,4,2016-03-03
4612,2,2016-03-03
4613,2,2016-03-03
4614,2,2016-03-04
4615,4,2016-03-05
4616,6,2016-03-05
4617,2,2016-03-06
4618,1,2016-03-06
4619,2,2016-03-06
4620,4,2016-03-06
4621,2,2016-03-07
4622,7,2016-03-08
4623,4,2016-03-08
4624,2,2016-03-08
4625,7,2016-03-09
4626,2,2016-03-09
4627,6,2016-03-12
4628,6,2016-03-12
4629,6,2016-03-12
4630,6,2016-03-13
4631,7,2016-03-13
4632,5,2016-03-13
4633,1,2016-03-14
4634,6,2016-03-15
4635,5,2016-03-15
4636,4,2016-03-15
4637,4,2016-03-16
4638,1,2016-03-16
4639,2,2016-03-16
4640,6,2016-03-17
4641,3,2016-03-17
4642,3,2016-03-21
4643,6,2016-03-21
4644,3,2016-03-21
4645,2,2016-03-21
4646,7,2016-03-22
4647,1,2016-03-23
4648,1,2016-03-23
4649,4,2016-03-23
4650,6,2016-03-23
4651,4,2016-03-24
4652,2,2016-03-24
4653,5,2016-03-25
4654,5,2016-03-26
4655,3,2016-03-26
4656,6,2016-03-27
4657,6,2016-03-27
4658,5,2016-03-29
4659,2,2016-03-30
4660,4,2016-03-30
4661,4,2016-03-30
4662,4,2016-03-31
4663,1,2016-03-31
4664,1,2016-03-31
4665,5,2016-04-01
4666,1,2016-04-01
4667,5,2016-04-01
4668,4,2016-04-02
4669,6,2016-04-02
4670,1,2016-04-02
4671,7,2016-04-03
4672,6,2016-04-03
4673,7,2016-04-04
4674,1,2016-04-05
4675,5,2016-04-06
4676,4,2016-04-06
4677,2,2016-04-07
4678,3,2016-04-07
4679,3,2016-04-08
4680,6,2016-04-08
4681,2,2016-04-09
4682,2,2016-04-09
4683,2,2016-04-09
4684,6,2016-04-09
4685,2,2016-04-09
4686,2,2016-04-09
4687,2,2016-04-11
4688,7,2016-04-11
4689,2,2016-04-12
4690,3,2016-04-12
4691,5,2016-04-12
4692,6,2016-04-12
4693,5,2016-04-13
4694,6,2016-04-14
4695,5,2016-04-14
4696,2,2016-04-14
4697,4,2016-04-15
4698,6,2016-04-16
4699,4,2016-04-17
4700,3,2016-04-17
4701,3,2016-04-17
4702,6,2016-04-18
4703,6,2016-04-18
4704,1,2016-04-19
4705,2,2016-04-20
4706,4,2016-04-20
4707,1,2016-04-22
4708,4,2016-04-22
4709,1,2016-04-22
4710,5,2016-04-23
4711,7,2016-04-23
4712,1,2016-04-24
4713,5,2016-04-25
4714,2,2016-04-25
4715,7,2016-04-25
4716,4,2016-04-26
4717,2,2016-04-28
4718,4,2016-04-28
4719,1,2016-04-28
4720,3,2016-04-28
4721,4,2016-04-28
4722,7,2016-04-29
4723,4,2016-04-29
4724,2,2016-04-30
4725,7,2016-05-01
4726,4,2016-05-02
4727,7,2016-05-02
4728,2,2016-05-02
4729,7,2016-05-02
4730,7,2016-05-02
4731,5,2016-05-02
4732,5,2016-05-03
4733,1,2016-05-03
4734,1,2016-05-04
4735,5,2016-05-05
4736,2,2016-05-05
4737,4,2016-05-06
4738,1,2016-05-07
4739,3,2016-05-09
4740,6,2016-05-10
4741,1,2016-05-11
